Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-19 [12:42-16:50]	Espoo	Uusimaa (U)	Suomi	60.253819	24.621457	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-15	Vihti	Varsinais-Suomi (V)	Suomi	60.49053	24.48506		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-14	Porvoo	Uusimaa (U)	Suomi	60.36404	25.7238		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-13	Hanko	Uusimaa (U)	Suomi	59.854356	23.070115	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-12	Jyväskylä	Pohjois-Häme (PH)	Suomi	62.23993	25.84699		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-11	Espoo	Uusimaa (U)	Suomi	60.33823	24.687668	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-11	Espoo	Uusimaa (U)	Suomi	60.332394	24.695324	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-11	Heinola	Etelä-Häme (EH)	Suomi	61.3399	26.18306		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-11 [10:41]	Tampere	Etelä-Häme (EH)	Suomi	61.468154	23.815984	Sure	NEUTRAL	Notebook, general observations
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-10	Lieto	Varsinais-Suomi (V)	Suomi	60.62318	22.65928		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-09 [14:52-14:53]	Salo	Varsinais-Suomi (V)	Suomi	60.473243	23.091876	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-07	Espoo	Uusimaa (U)	Suomi	60.180279	24.574571	Sure	NEUTRAL	The Atlas of Finnish Fungi
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-06	Turku	Varsinais-Suomi (V)	Suomi	60.43268	22.15841		NEUTRAL	iNaturalist Suomi Finland
vaaleaorakas (fi) — Hydnum repandum	vaaleaorakas (fi)		2025-10-03	Rautjärvi	Etelä-Savo (ES)	Suomi	61.38438	29.29149		NEUTRAL	iNaturalist Suomi Finland
