Species	Vernacular name	Number	Time	Municipality	Biogeographical Province	Country	WGS84 N	WGS84 E	The stated certainty of the observation	Observation Reliability	Collection
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-11	Espoo	Uusimaa (U)	Suomi	60.29736	24.61859		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-10	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.202402	25.140293	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-10	Loimaa	Satakunta (St)	Suomi	60.84828	23.04778		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)	Kymmeniä eri puolilla	2025-09-10	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.241965	25.067028	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-09	Hämeenlinna	Etelä-Häme (EH)	Suomi	61.213019	25.135174	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-09	Vaasa	Etelä-Pohjanmaa (EP)	Suomi	63.05838	21.696365	Sure	NEUTRAL	Notebook, general observations
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-08	Tampere	Etelä-Häme (EH)	Suomi	61.43459	23.88534		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-08	Kirkkonummi	Uusimaa (U)	Suomi	60.2758	24.49423		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-07	Vantaa	Uusimaa (U)	Suomi	60.33757	25.07283		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-07	Vantaa	Uusimaa (U)	Suomi	60.33772	25.07332		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)	Muutama	2025-09-07	Pyhäjoki	Keski-Pohjanmaa (KP)	Suomi	64.397587	24.320541	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06	Kirkkonummi	Uusimaa (U)	Suomi	60.15471	24.56456		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06	Iitti	Etelä-Häme (EH)	Suomi	61.00701	26.43421		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06	Mikkeli	Etelä-Savo (ES)	Suomi	61.43369	27.12307		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06	Vihti	Varsinais-Suomi (V)	Suomi	60.33387	24.52385		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06	Luumäki	Etelä-Savo (ES)	Suomi	60.99245	27.63681		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-06 [11:01]	Tampere	Etelä-Häme (EH)	Suomi	61.467799	23.814362	Sure	NEUTRAL	Notebook, general observations
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)	5	2025-09-05	Raahe	Keski-Pohjanmaa (KP)	Suomi	64.63947	24.504703	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-03	Imatra	Etelä-Savo (ES)	Suomi	61.22246	28.77348		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-03	Mikkeli	Etelä-Savo (ES)	Suomi	61.64289	27.33581		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-09-02 [15:59-16:00]	Salo	Varsinais-Suomi (V)	Suomi	60.476028	23.077464	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-31	Jokioinen	Etelä-Häme (EH)	Suomi	60.79963	23.49491		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-31	Turku	Varsinais-Suomi (V)	Suomi	60.43674	22.35269		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-31	Turku	Varsinais-Suomi (V)	Suomi	60.51864	22.35578		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-29	Tammela	Etelä-Häme (EH)	Suomi	60.87135	23.7503		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-28 [13:09-15:34]	Raahe	Keski-Pohjanmaa (KP)	Suomi	64.635825	24.431721	Sure	NEUTRAL	The Atlas of Finnish Fungi
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-28	Helsinki	Uusimaa (U)	Suomi	60.23356	25.14548		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-28	Espoo	Uusimaa (U)	Suomi	60.26179	24.64462		COMMUNITY_VERIFIED	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-25	Kirkkonummi	Uusimaa (U)	Suomi	60.18586	24.54258		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-18	Alajärvi	Keski-Pohjanmaa (KP)	Suomi	63.03174	23.6728		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-08-16 [11:01]	Tampere	Etelä-Häme (EH)	Suomi	61.464202	23.812666	Sure	NEUTRAL	Notebook, general observations
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-07-23	Espoo	Uusimaa (U)	Suomi	60.34016	24.73869		NEUTRAL	iNaturalist Suomi Finland
lampaankääpä (fi) — Albatrellus ovinus	lampaankääpä (fi)		2025-06-06	Lohja	Varsinais-Suomi (V)	Suomi	60.25324	24.0666		NEUTRAL	iNaturalist Suomi Finland
